Date,Company,Pred_Air,Pred_Express,Pred_International,Pred_Surface,target_Air,target_Express,target_International,target_Surface
2025-02-03,DTDC,5.2655535,3.0201976,0.73893476,5.9831333,4.0,1.0,0.0,9.0
2025-02-03,Delhivery,6.3229814,3.6983204,0.99294627,7.3264604,4.0,3.0,1.0,8.0
2025-02-03,Ecom Express,5.2558885,2.7736151,0.81257325,5.703522,3.0,4.0,0.0,6.0
2025-02-03,FedEx India,4.4092627,2.1111724,0.8853813,4.4537673,2.0,1.0,0.0,5.0
2025-02-03,Shadowfax,2.6416068,1.4912468,0.46566343,3.2116506,1.0,2.0,0.0,1.0
2025-02-03,XpressBees,3.2181191,1.8163519,0.6990759,4.0202847,3.0,1.0,2.0,3.0
2025-02-04,BlueDart,3.9293773,2.2645419,0.62915474,4.3157134,4.0,2.0,1.0,4.0
2025-02-04,DHL Express,6.1803713,3.3416078,0.68011904,7.3691907,6.0,4.0,0.0,9.0
2025-02-04,DTDC,5.6427193,2.8233085,0.6161112,5.9947076,5.0,3.0,1.0,3.0
2025-02-04,Delhivery,6.4849133,3.733213,0.8775768,7.367045,5.0,1.0,0.0,9.0
2025-02-04,Ecom Express,5.268379,2.8352401,0.6679753,5.546244,8.0,3.0,3.0,6.0
2025-02-04,FedEx India,3.9236305,2.1724882,0.53307754,3.9871268,1.0,2.0,0.0,7.0
2025-02-04,Shadowfax,2.5326731,1.4667095,0.22263964,3.0831027,6.0,2.0,1.0,4.0
2025-02-04,XpressBees,3.1556518,1.6500871,0.47877225,3.797015,5.0,1.0,1.0,5.0
2025-02-05,BlueDart,3.7439485,2.3085294,0.5786522,4.2151575,6.0,2.0,0.0,6.0
2025-02-05,DHL Express,5.440417,3.4755065,0.7326049,6.9894867,7.0,5.0,1.0,11.0
2025-02-05,DTDC,5.3694243,2.7851355,0.67937547,5.8011928,1.0,4.0,0.0,12.0
2025-02-05,Delhivery,6.0462084,3.623485,0.8544688,7.2942486,7.0,2.0,1.0,11.0
2025-02-05,Ecom Express,5.065728,3.0387194,0.625069,5.6084294,3.0,8.0,0.0,6.0
2025-02-05,FedEx India,3.9479954,2.2440464,0.6075058,4.0430675,6.0,2.0,0.0,5.0
2025-02-05,Shadowfax,2.5731645,1.310797,0.2666369,3.1151462,3.0,1.0,0.0,5.0
2025-02-05,XpressBees,3.1554365,1.7448814,0.55704385,3.81726,5.0,3.0,0.0,4.0
2025-02-06,BlueDart,3.7350075,2.2721744,0.5242295,4.424766,4.0,3.0,2.0,7.0
2025-02-06,DHL Express,5.3246183,3.380195,0.6626967,7.207354,7.0,6.0,1.0,7.0
2025-02-06,DTDC,5.41625,2.8563683,0.614651,5.8555374,3.0,2.0,0.0,9.0
2025-02-06,Delhivery,5.981188,3.6781974,0.8153462,7.3560224,9.0,1.0,0.0,4.0
2025-02-06,Ecom Express,5.290654,3.026243,0.5733476,5.6312346,3.0,8.0,0.0,8.0
2025-02-06,FedEx India,4.0065694,2.2048216,0.5795937,4.0602465,2.0,4.0,0.0,1.0
2025-02-06,Shadowfax,2.540696,1.3378311,0.275284,3.0548332,3.0,1.0,0.0,2.0
2025-02-06,XpressBees,3.122968,1.7821894,0.5565221,3.838278,4.0,3.0,1.0,3.0
2025-02-07,BlueDart,4.058919,2.2141922,0.68518525,4.6006713,0.0,0.0,0.0,4.0
2025-02-07,DHL Express,5.3792257,3.7303398,0.71873707,7.180356,3.0,3.0,3.0,8.0
2025-02-07,DTDC,5.3966236,2.9307644,0.6072685,5.9608006,5.0,1.0,1.0,7.0
2025-02-07,Delhivery,5.943358,4.019397,0.8734606,7.799865,6.0,3.0,1.0,16.0
2025-02-07,Ecom Express,4.984481,3.2423708,0.56469566,5.876022,7.0,1.0,3.0,8.0
2025-02-07,FedEx India,3.9918413,2.2732146,0.6677791,4.1815715,4.0,1.0,1.0,6.0
2025-02-07,Shadowfax,2.4628627,1.4561802,0.28262055,2.8391187,3.0,1.0,0.0,3.0
2025-02-07,XpressBees,3.0451348,1.8458846,0.5615311,3.5095034,4.0,1.0,1.0,1.0
2025-02-08,BlueDart,4.497025,2.2942765,0.6743056,4.5681624,2.0,2.0,1.0,5.0
2025-02-08,DHL Express,6.1384425,3.9459987,0.66708326,7.089898,7.0,8.0,0.0,7.0
2025-02-08,DTDC,5.221548,2.9459176,0.69652265,5.9809337,5.0,3.0,2.0,8.0
2025-02-08,Delhivery,6.5274725,3.6540043,0.8460419,7.582008,4.0,3.0,2.0,5.0
2025-02-08,Ecom Express,5.445407,2.9703293,0.6847409,5.9102645,10.0,3.0,3.0,5.0
2025-02-08,FedEx India,4.4409747,2.2704,0.65242636,4.2012696,5.0,2.0,0.0,3.0
2025-02-08,Shadowfax,2.980529,1.5809441,0.253765,2.7450476,0.0,2.0,0.0,2.0
2025-02-08,XpressBees,3.575677,2.0183816,0.5959921,3.6512864,3.0,1.0,0.0,5.0
2025-02-09,BlueDart,3.913072,2.2553365,0.5983093,4.660661,5.0,3.0,0.0,4.0
2025-02-09,DHL Express,5.7408175,3.8549175,0.7317458,7.346302,6.0,8.0,0.0,7.0
2025-02-09,DTDC,4.6259274,3.1418808,0.5916825,6.0697837,7.0,4.0,0.0,9.0
2025-02-09,Delhivery,5.9291167,3.642858,0.95606107,7.684791,1.0,6.0,0.0,6.0
2025-02-09,Ecom Express,4.928303,3.0160193,0.60355735,5.9034505,5.0,5.0,0.0,6.0
2025-02-09,FedEx India,3.7068865,2.2496605,0.57896066,4.1804686,4.0,2.0,1.0,3.0
2025-02-09,Shadowfax,2.5025313,1.5429192,0.20399114,2.7074783,5.0,0.0,0.0,3.0
2025-02-09,XpressBees,3.2243974,1.9915911,0.58794016,3.6231346,4.0,1.0,0.0,2.0
2025-02-10,BlueDart,4.3078513,2.3522296,0.57910585,4.484085,4.0,1.0,1.0,5.0
2025-02-10,DHL Express,6.213468,3.6393762,0.8175657,7.150907,3.0,4.0,2.0,6.0
2025-02-10,DTDC,4.975184,3.3166695,0.74009246,5.8514824,8.0,4.0,1.0,3.0
2025-02-10,Delhivery,6.12974,3.6770442,0.88765,7.5666986,4.0,2.0,2.0,14.0
2025-02-10,Ecom Express,4.9755445,2.9885392,0.6991588,5.5966983,3.0,4.0,0.0,6.0
2025-02-10,FedEx India,3.6087155,2.1937704,0.5352313,4.1143656,7.0,1.0,1.0,3.0
2025-02-10,Shadowfax,2.6425514,1.4301339,0.28239873,2.7960434,2.0,1.0,0.0,1.0
2025-02-10,XpressBees,3.4142954,1.9786414,0.6508742,3.3852444,3.0,3.0,0.0,2.0
2025-02-11,BlueDart,4.0712924,2.2837234,0.5553045,4.430756,2.0,2.0,0.0,4.0
2025-02-11,DHL Express,6.2128363,3.690513,0.82408315,7.03151,5.0,1.0,3.0,5.0
2025-02-11,DTDC,5.164015,3.2246828,0.74972606,5.7576313,4.0,3.0,1.0,3.0
2025-02-11,Delhivery,6.2975397,3.729225,0.8432607,7.486093,7.0,4.0,0.0,4.0
2025-02-11,Ecom Express,5.170627,3.1416645,0.69701684,5.8481436,9.0,3.0,0.0,5.0
2025-02-11,FedEx India,3.9587483,2.2212017,0.5696401,4.2457013,1.0,2.0,1.0,3.0
2025-02-11,Shadowfax,2.5874104,1.3829278,0.18047947,2.9327881,3.0,0.0,0.0,5.0
2025-02-11,XpressBees,3.3282094,1.8951775,0.53702354,3.6853685,5.0,4.0,0.0,3.0
2025-02-12,BlueDart,4.0691633,2.2837234,0.58214647,4.430756,3.0,1.0,0.0,5.0
2025-02-12,DHL Express,6.0478635,3.667048,0.8334948,6.997485,3.0,5.0,0.0,6.0
2025-02-12,DTDC,5.2981553,3.2324607,0.7695385,6.042979,4.0,1.0,0.0,4.0
2025-02-12,Delhivery,6.315452,3.6149116,0.9159292,7.4644184,11.0,7.0,0.0,9.0
2025-02-12,Ecom Express,5.2144647,3.112127,0.7103513,5.9431257,5.0,6.0,1.0,3.0
2025-02-12,FedEx India,4.007025,2.2212017,0.5840191,4.0942574,7.0,0.0,1.0,5.0
2025-02-12,Shadowfax,2.589867,1.3259542,0.18777986,2.9456213,1.0,0.0,1.0,4.0
2025-02-12,XpressBees,3.382983,1.9498013,0.53085035,3.6616814,3.0,4.0,1.0,3.0
2025-02-13,BlueDart,4.098695,2.2417192,0.5302388,4.5097694,2.0,5.0,0.0,1.0
2025-02-13,DHL Express,6.34436,3.3898017,0.8786591,7.098042,5.0,2.0,1.0,6.0
2025-02-13,DTDC,5.371878,3.2032666,0.7150566,6.0610695,4.0,2.0,0.0,4.0
2025-02-13,Delhivery,6.4414372,3.7057946,0.8866736,7.473089,3.0,1.0,0.0,5.0
2025-02-13,Ecom Express,5.333027,3.1082578,0.66656953,5.87015,7.0,5.0,0.0,4.0
2025-02-13,FedEx India,3.9121115,2.224658,0.6583659,4.191763,3.0,0.0,0.0,3.0
2025-02-13,Shadowfax,2.4623904,1.2832979,0.20311514,2.892509,2.0,0.0,0.0,3.0
2025-02-13,XpressBees,3.3293304,1.9385203,0.52123445,3.7007015,0.0,4.0,1.0,3.0
2025-02-14,BlueDart,4.146251,2.4246454,0.61501485,4.584319,2.0,0.0,0.0,7.0
2025-02-14,DHL Express,6.4505677,3.8965566,0.84369695,7.3598094,9.0,3.0,0.0,5.0
2025-02-14,DTDC,5.469494,3.2372935,0.72710747,6.079412,6.0,6.0,1.0,3.0
2025-02-14,Delhivery,6.667868,3.7832358,0.88166684,7.499452,6.0,3.0,0.0,8.0
2025-02-14,Ecom Express,5.3864555,3.2826738,0.6820974,6.0293937,7.0,2.0,1.0,4.0
2025-02-14,FedEx India,4.19981,2.2670484,0.5757927,4.160977,5.0,1.0,0.0,4.0
2025-02-14,Shadowfax,2.4510121,1.3509927,0.18729591,2.8749046,2.0,2.0,0.0,1.0
2025-02-14,XpressBees,3.311053,1.9118496,0.50157833,3.7255569,1.0,2.0,0.0,5.0
2025-02-15,BlueDart,3.9715593,2.330356,0.67254794,4.817992,5.0,1.0,1.0,7.0
2025-02-15,DHL Express,6.4919696,3.9818337,1.0014814,7.563974,4.0,2.0,1.0,8.0
2025-02-15,DTDC,5.329056,3.1576242,0.7924818,6.1568913,8.0,3.0,0.0,5.0
2025-02-15,Delhivery,6.5167828,3.612944,1.119763,7.520792,11.0,2.0,1.0,10.0
2025-02-15,Ecom Express,5.4607825,3.1693056,0.70619047,6.128344,4.0,1.0,1.0,1.0
2025-02-15,FedEx India,4.0959234,2.2767894,0.71071136,4.2094245,1.0,0.0,0.0,3.0
2025-02-15,Shadowfax,2.52809,1.4325123,0.2437989,2.7518845,4.0,0.0,0.0,0.0
2025-02-15,XpressBees,3.3258543,1.9829412,0.53071326,3.642307,2.0,1.0,0.0,3.0
2025-02-16,BlueDart,4.033006,2.2321615,0.54600483,4.7229204,6.0,7.0,0.0,2.0
2025-02-16,DHL Express,6.5958767,3.86196,1.0547035,7.468429,11.0,2.0,0.0,4.0
2025-02-16,DTDC,5.0387654,3.1136672,0.896719,6.4775667,8.0,6.0,0.0,6.0
2025-02-16,Delhivery,6.949026,3.48867,1.1980509,7.6187153,7.0,2.0,0.0,10.0
2025-02-16,Ecom Express,5.46173,3.2684567,0.6487709,6.364199,4.0,5.0,0.0,7.0
2025-02-16,FedEx India,4.0286107,2.2649772,0.65098774,4.181687,3.0,3.0,2.0,4.0
2025-02-16,Shadowfax,2.7820032,1.4126841,0.24617702,2.5208988,5.0,1.0,0.0,1.0
2025-02-16,XpressBees,3.5061865,1.9765779,0.53232956,3.6161222,3.0,3.0,2.0,1.0
2025-02-17,BlueDart,4.0752215,2.1772156,0.61456615,4.690025,6.0,2.0,0.0,2.0
2025-02-17,DHL Express,6.4267516,3.6507316,1.0326809,7.399568,5.0,3.0,0.0,15.0
2025-02-17,DTDC,5.127829,3.3260086,0.9754476,6.352843,4.0,1.0,0.0,6.0
2025-02-17,Delhivery,6.797756,3.5586758,1.1425425,7.426609,5.0,5.0,1.0,6.0
2025-02-17,Ecom Express,5.0368743,3.2466676,0.7937295,6.054752,4.0,6.0,0.0,4.0
2025-02-17,FedEx India,3.997291,2.2326145,0.6012511,4.0851054,3.0,0.0,0.0,5.0
2025-02-17,Shadowfax,2.5761888,1.4225394,0.28892648,2.8339882,4.0,1.0,0.0,3.0
2025-02-17,XpressBees,3.512673,1.9090966,0.6326913,3.5824096,3.0,2.0,0.0,7.0
2025-02-18,BlueDart,3.9577196,2.2434728,0.56668925,4.5231686,2.0,3.0,2.0,3.0
2025-02-18,DHL Express,6.2510524,3.6416776,0.95412284,7.330705,7.0,4.0,0.0,8.0
2025-02-18,DTDC,5.213577,3.1025312,0.89023334,6.129969,1.0,1.0,1.0,5.0
2025-02-18,Delhivery,6.7381806,3.6183805,0.96302664,7.337627,9.0,2.0,1.0,5.0
2025-02-18,Ecom Express,5.27187,2.960868,0.8008183,5.883154,6.0,5.0,0.0,4.0
2025-02-18,FedEx India,3.5064034,2.1953223,0.48606977,4.087177,2.0,4.0,0.0,3.0
2025-02-18,Shadowfax,2.6333852,1.3688111,0.19276918,2.9792333,3.0,1.0,1.0,0.0
2025-02-18,XpressBees,3.370057,1.878942,0.50162214,3.6127508,4.0,6.0,0.0,3.0
2025-02-19,BlueDart,3.9790545,2.3888283,0.5783346,4.5231686,5.0,0.0,1.0,7.0
2025-02-19,DHL Express,5.944042,3.624419,0.953141,7.085635,5.0,3.0,2.0,13.0
2025-02-19,DTDC,5.307888,3.1022093,0.85330456,6.163972,4.0,2.0,3.0,5.0
2025-02-19,Delhivery,6.224082,3.6578078,0.9353217,7.291657,8.0,5.0,1.0,4.0
2025-02-19,Ecom Express,5.1935134,3.257001,0.7940139,5.780384,1.0,3.0,1.0,7.0
2025-02-19,FedEx India,3.9565063,2.2964575,0.61627287,4.2600694,3.0,0.0,0.0,6.0
2025-02-19,Shadowfax,2.533984,1.399966,0.18300155,2.9870577,4.0,0.0,0.0,3.0
2025-02-19,XpressBees,3.3558445,1.9581097,0.49373576,3.6898673,3.0,3.0,0.0,2.0
2025-02-20,BlueDart,3.863441,2.2731745,0.54759043,4.7623415,5.0,3.0,2.0,4.0
2025-02-20,DHL Express,6.093275,3.7932029,0.9086591,7.1253066,4.0,4.0,0.0,10.0
2025-02-20,DTDC,5.331764,3.1369705,0.8048765,6.1732183,8.0,2.0,0.0,7.0
2025-02-20,Delhivery,6.2723994,3.7095604,0.88778424,7.3174987,5.0,5.0,0.0,5.0
2025-02-20,Ecom Express,5.2809534,3.2399242,0.731787,5.847509,3.0,4.0,1.0,6.0
2025-02-20,FedEx India,3.984875,2.3215456,0.5643011,4.2263618,4.0,4.0,0.0,3.0
2025-02-20,Shadowfax,2.5783834,1.4038134,0.20381472,2.8875275,2.0,1.0,0.0,4.0
2025-02-20,XpressBees,3.3276036,1.988816,0.49192515,3.7192557,6.0,2.0,0.0,3.0
2025-02-21,BlueDart,3.879768,2.3008902,0.5251321,4.849392,3.0,4.0,1.0,4.0
2025-02-21,DHL Express,6.1110845,4.0213695,0.90110093,7.451976,8.0,2.0,0.0,3.0
2025-02-21,DTDC,5.3331347,3.1678002,0.7978837,6.4975996,7.0,3.0,2.0,4.0
2025-02-21,Delhivery,6.2872415,3.9458108,0.8725629,7.711722,7.0,4.0,0.0,7.0
2025-02-21,Ecom Express,5.21732,3.3025498,0.7182581,6.3863325,5.0,3.0,2.0,3.0
2025-02-21,FedEx India,4.1296062,2.35628,0.61221546,4.5771003,3.0,1.0,1.0,4.0
2025-02-21,Shadowfax,2.6297648,1.4310728,0.194142,2.975741,1.0,5.0,0.0,2.0
2025-02-21,XpressBees,3.3666027,2.0160756,0.48323432,3.5913377,2.0,2.0,0.0,1.0
2025-02-22,BlueDart,4.1341853,2.386758,0.59943455,4.6010947,2.0,1.0,1.0,2.0
2025-02-22,DHL Express,6.3031693,3.8078706,0.94026345,7.050571,3.0,6.0,0.0,9.0
2025-02-22,DTDC,5.38257,3.0723145,0.81921154,6.2284555,6.0,5.0,2.0,6.0
2025-02-22,Delhivery,6.3954067,3.5908725,0.96370023,7.5076284,6.0,2.0,0.0,6.0
2025-02-22,Ecom Express,5.3076043,3.1508908,0.71629095,6.3264847,3.0,3.0,0.0,7.0
2025-02-22,FedEx India,4.012955,2.3065822,0.6390173,4.2432933,7.0,4.0,0.0,4.0
2025-02-22,Shadowfax,2.7051764,1.4634874,0.2181241,2.6845815,0.0,1.0,0.0,1.0
2025-02-22,XpressBees,3.4843433,1.9933631,0.5205344,3.5600636,3.0,0.0,0.0,9.0
2025-02-23,BlueDart,3.9520495,2.2399924,0.6716824,4.8047705,7.0,1.0,0.0,9.0
2025-02-23,DHL Express,6.3583593,3.797542,0.9917018,7.4681325,3.0,2.0,1.0,10.0
2025-02-23,DTDC,5.350266,3.0273144,0.75922847,6.0581884,5.0,5.0,0.0,5.0
2025-02-23,Delhivery,6.3947816,3.4507105,1.1492124,7.442811,5.0,5.0,3.0,15.0
2025-02-23,Ecom Express,5.2723107,3.0972974,0.7081559,6.3040686,6.0,4.0,0.0,6.0
2025-02-23,FedEx India,3.972268,2.288003,0.6464356,4.1933403,3.0,1.0,0.0,5.0
2025-02-23,Shadowfax,2.7318516,1.3905647,0.23051018,2.5009809,3.0,2.0,0.0,1.0
2025-02-23,XpressBees,3.4464278,2.0204296,0.49600726,3.596131,2.0,1.0,1.0,2.0
2025-02-24,BlueDart,4.296219,2.3170319,0.7208144,4.4795847,3.0,2.0,1.0,6.0
2025-02-24,DHL Express,6.0769916,3.8132985,1.0364618,7.0532393,5.0,3.0,1.0,4.0
2025-02-24,DTDC,5.1390133,3.2524924,0.8500972,6.0702043,6.0,3.0,1.0,3.0
2025-02-24,Delhivery,6.424869,3.5499713,0.9782549,7.347247,3.0,7.0,3.0,18.0
2025-02-24,Ecom Express,4.9055767,3.132108,0.8437355,6.105744,7.0,3.0,0.0,6.0
2025-02-24,FedEx India,4.0548887,2.2879632,0.6113689,3.995732,5.0,0.0,0.0,4.0
2025-02-24,Shadowfax,2.6898792,1.3930693,0.30954662,3.0249152,0.0,0.0,0.0,2.0
2025-02-24,XpressBees,3.5256596,1.9202254,0.6582749,3.669793,5.0,2.0,0.0,2.0
2025-02-25,BlueDart,3.8029885,2.2038507,0.5818956,4.0916843,6.0,2.0,0.0,4.0
2025-02-25,DHL Express,6.2018538,3.931169,1.0633783,6.8859754,5.0,2.0,0.0,9.0
2025-02-25,DTDC,5.324757,3.1169012,0.8227033,5.9133997,9.0,3.0,0.0,6.0
2025-02-25,Delhivery,6.137262,3.7502775,0.98873687,7.237515,7.0,2.0,2.0,7.0
2025-02-25,Ecom Express,5.162505,3.1225994,0.8069402,5.913627,7.0,3.0,2.0,8.0
2025-02-25,FedEx India,4.3673205,2.303109,0.5931254,4.0761456,4.0,1.0,0.0,4.0
2025-02-25,Shadowfax,2.683625,1.3528665,0.22902049,3.1572125,3.0,1.0,1.0,3.0
2025-02-25,XpressBees,3.4048119,1.9488313,0.50384676,3.7093542,4.0,3.0,1.0,8.0
2025-02-26,BlueDart,3.8032284,2.2547445,0.65060335,4.3461804,4.0,3.0,0.0,4.0
2025-02-26,DHL Express,6.1566186,3.4994707,1.0704458,7.2493515,5.0,1.0,0.0,6.0
2025-02-26,DTDC,5.3766785,3.0429246,0.82396746,6.295863,5.0,2.0,1.0,3.0
2025-02-26,Delhivery,6.0164804,3.6522565,0.96799225,7.4514337,13.0,4.0,2.0,9.0
2025-02-26,Ecom Express,5.251837,3.1289706,0.8027464,6.1365356,5.0,3.0,0.0,6.0
2025-02-26,FedEx India,3.9919958,2.1602306,0.5306152,4.063638,8.0,1.0,1.0,3.0
2025-02-26,Shadowfax,2.6831732,1.2517587,0.2317688,3.1502988,2.0,0.0,0.0,2.0
2025-02-26,XpressBees,3.4287863,1.8627084,0.5027142,3.740102,4.0,0.0,0.0,3.0
2025-02-27,BlueDart,4.1509457,2.4859962,0.61192995,4.362244,2.0,4.0,1.0,8.0
2025-02-27,DHL Express,6.2666044,3.8741794,0.9779697,7.263196,6.0,5.0,1.0,4.0
2025-02-27,DTDC,5.697654,3.1318426,0.7566774,6.38391,3.0,2.0,0.0,3.0
2025-02-27,Delhivery,6.2801743,3.837294,0.9465207,7.703631,5.0,2.0,1.0,8.0
2025-02-27,Ecom Express,5.9478173,3.1866572,0.68866366,6.314887,7.0,0.0,2.0,3.0
2025-02-27,FedEx India,4.220616,2.2641845,0.4983487,4.213746,6.0,3.0,2.0,6.0
2025-02-27,Shadowfax,2.7294896,1.2164373,0.25435257,3.1935463,4.0,2.0,1.0,5.0
2025-02-27,XpressBees,3.5152001,1.874387,0.5110126,3.864662,2.0,2.0,1.0,6.0
2025-02-28,BlueDart,3.7292278,2.3128426,0.68251836,4.1443615,3.0,2.0,1.0,7.0
2025-02-28,DHL Express,6.2646303,4.024261,1.0556346,6.993639,4.0,6.0,2.0,6.0
2025-02-28,DTDC,5.791989,3.171591,0.92520684,5.9665785,9.0,1.0,0.0,6.0
2025-02-28,Delhivery,6.1636963,4.107877,1.0266644,7.352471,7.0,2.0,0.0,4.0
2025-02-28,Ecom Express,5.868563,3.237907,0.8496892,5.980553,8.0,1.0,0.0,3.0
2025-02-28,FedEx India,3.4843757,2.2326407,0.68240064,4.096087,5.0,1.0,1.0,6.0
2025-02-28,Shadowfax,2.5442746,1.2102692,0.278198,3.0480049,1.0,0.0,1.0,3.0
2025-02-28,XpressBees,3.2612143,1.9416513,0.6682801,3.7382479,4.0,3.0,0.0,0.0
2025-03-01,BlueDart,3.858701,2.2101889,0.6933102,4.570961,1.0,2.0,2.0,3.0
2025-03-01,DHL Express,6.4710283,3.7437565,0.51691675,7.23591,8.0,4.0,0.0,3.0
2025-03-01,DTDC,5.147124,2.9613621,0.5760983,5.6884446,7.0,4.0,0.0,4.0
2025-03-01,Delhivery,6.4784555,3.7110043,0.7586537,7.3424573,5.0,1.0,0.0,9.0
2025-03-01,Ecom Express,5.639634,2.9433036,0.52913946,5.5713134,5.0,2.0,0.0,5.0
2025-03-01,FedEx India,3.016837,2.290863,0.6869831,4.463511,7.0,2.0,0.0,2.0
2025-03-01,Shadowfax,2.5676212,1.5901047,0.37825665,2.9000187,2.0,0.0,0.0,2.0
2025-03-01,XpressBees,3.1928504,1.9355758,0.61796594,3.7160065,4.0,1.0,1.0,2.0
2025-03-02,BlueDart,4.1571608,2.1850295,0.650167,4.689763,2.0,2.0,2.0,4.0
2025-03-02,DHL Express,6.2160826,3.8163836,0.75871176,7.342949,9.0,2.0,0.0,12.0
2025-03-02,DTDC,4.9020963,2.9055166,0.62322545,5.9115376,2.0,3.0,0.0,5.0
2025-03-02,Delhivery,6.0123706,3.6112807,0.8717568,7.948937,6.0,4.0,1.0,2.0
2025-03-02,Ecom Express,5.193438,2.9781592,0.5803713,5.8869963,7.0,2.0,0.0,5.0
2025-03-02,FedEx India,3.9699564,2.249399,0.6895699,4.3594737,4.0,2.0,0.0,5.0
2025-03-02,Shadowfax,2.5627072,1.5022223,0.3128341,3.0079768,1.0,3.0,0.0,4.0
2025-03-02,XpressBees,3.192856,1.800087,0.63191193,3.9395132,3.0,3.0,1.0,6.0
2025-03-03,BlueDart,4.3852677,2.2585046,0.7854486,4.4313607,5.0,2.0,0.0,7.0
2025-03-03,DHL Express,6.3863688,3.642645,0.7816038,7.408956,3.0,10.0,0.0,8.0
2025-03-03,DTDC,4.963576,3.1157532,0.8614038,6.008351,3.0,1.0,0.0,5.0
2025-03-03,Delhivery,6.3589115,3.7241518,0.99265236,7.3798084,7.0,3.0,0.0,10.0
2025-03-03,Ecom Express,4.824337,3.3008118,0.7732744,6.0092006,2.0,3.0,0.0,5.0
2025-03-03,FedEx India,4.1526585,2.1482804,0.8434012,4.525536,4.0,5.0,0.0,8.0
2025-03-03,Shadowfax,2.5521235,1.4737703,0.46535897,3.2365105,1.0,0.0,0.0,3.0
2025-03-03,XpressBees,3.2230465,1.812399,0.66396415,4.128808,1.0,3.0,0.0,4.0
2025-03-04,BlueDart,4.0586705,2.2645419,0.6477519,4.4387946,4.0,3.0,1.0,5.0
2025-03-04,DHL Express,6.206206,3.5141847,0.8391294,7.397251,8.0,7.0,1.0,8.0
2025-03-04,DTDC,5.481462,3.0204124,0.5974495,5.991047,3.0,5.0,0.0,12.0
2025-03-04,Delhivery,6.5208435,3.7590444,0.86939186,7.420393,3.0,4.0,2.0,8.0
2025-03-04,Ecom Express,5.3723955,3.139672,0.5269959,5.834162,7.0,1.0,0.0,7.0
2025-03-04,FedEx India,4.020301,2.166989,0.5803163,4.180086,3.0,2.0,0.0,3.0
2025-03-04,Shadowfax,2.5220113,1.4605101,0.20577073,3.0350049,3.0,1.0,0.0,3.0
2025-03-04,XpressBees,3.1502702,1.633509,0.47119746,3.8920143,2.0,1.0,0.0,1.0
2025-03-05,BlueDart,3.6891546,2.260958,0.6140705,4.358328,4.0,3.0,1.0,2.0
2025-03-05,DHL Express,5.922983,3.6182294,0.8568896,7.2664866,6.0,2.0,0.0,10.0
2025-03-05,DTDC,4.916083,2.995775,0.7156426,5.9452295,9.0,2.0,1.0,6.0
2025-03-05,Delhivery,6.0821376,3.6493165,0.8504169,7.3475966,8.0,4.0,0.0,7.0
2025-03-05,Ecom Express,5.142435,3.0524871,0.62351155,5.813656,4.0,2.0,0.0,6.0
2025-03-05,FedEx India,3.8492475,2.1724882,0.58936894,4.1319313,6.0,1.0,2.0,7.0
2025-03-05,Shadowfax,2.5625026,1.4496325,0.24976796,3.0194073,4.0,3.0,0.0,3.0
2025-03-05,XpressBees,3.2077534,1.7885684,0.5510321,3.925786,1.0,2.0,0.0,2.0
2025-03-06,BlueDart,3.7018235,2.2423894,0.60595596,4.5557714,1.0,4.0,0.0,3.0
2025-03-06,DHL Express,5.8615546,3.7362251,0.7971365,7.2544136,6.0,8.0,0.0,7.0
2025-03-06,DTDC,4.920455,3.2732036,0.71956307,5.8856683,6.0,3.0,0.0,7.0
2025-03-06,Delhivery,6.017117,3.672859,0.8132966,7.3521953,8.0,2.0,0.0,8.0
2025-03-06,Ecom Express,5.171718,3.15688,0.58614826,5.733967,5.0,1.0,0.0,10.0
2025-03-06,FedEx India,3.9080408,2.1855876,0.64510834,4.174263,4.0,1.0,0.0,2.0
2025-03-06,Shadowfax,2.530034,1.4766668,0.26572636,3.0123732,2.0,0.0,1.0,2.0
2025-03-06,XpressBees,3.1752849,1.8258764,0.55782163,3.863389,0.0,1.0,0.0,7.0
2025-03-07,BlueDart,4.0888395,2.3144858,0.6203013,4.4953184,0.0,2.0,1.0,4.0
2025-03-07,DHL Express,5.770331,3.602687,0.77620655,7.5243907,8.0,6.0,1.0,12.0
2025-03-07,DTDC,5.2690053,3.29359,0.7344518,6.1581893,4.0,4.0,2.0,6.0
2025-03-07,Delhivery,6.0911465,3.7719798,0.884768,7.6298347,8.0,9.0,3.0,18.0
2025-03-07,Ecom Express,5.253106,3.101039,0.5998639,5.740638,5.0,2.0,2.0,4.0
2025-03-07,FedEx India,3.9765623,2.2591147,0.5969903,4.23458,3.0,3.0,0.0,4.0
2025-03-07,Shadowfax,2.5191598,1.4499809,0.2788249,2.8245358,0.0,3.0,0.0,2.0
2025-03-07,XpressBees,3.0974517,1.8953356,0.5651581,3.7517457,2.0,3.0,0.0,8.0
2025-03-08,BlueDart,4.407456,2.2942765,0.6598644,4.5344357,1.0,4.0,0.0,2.0
2025-03-08,DHL Express,6.449222,3.9147642,0.82845515,7.6517596,8.0,5.0,1.0,12.0
2025-03-08,DTDC,5.7190504,3.156218,0.67602,6.210066,4.0,2.0,0.0,9.0
2025-03-08,Delhivery,6.504601,3.729452,0.8846039,7.5445976,7.0,4.0,1.0,4.0
2025-03-08,Ecom Express,5.6405983,3.0417197,0.5846611,5.9767494,9.0,3.0,0.0,7.0
